stars.Time,stars.name,stars
2016-12-01,pandasdev_pandas,389.0
2016-12-01,php_phpsrc,215.0
2016-12-01,pingcap_tidb,465.0
2016-12-01,postmanlabs_postmanappsupport,35.0
2016-12-01,PowerShell_PowerShell,192.0
2016-12-01,ppy_osu,84.0
2016-12-01,PrestaShop_PrestaShop,45.0
2016-12-01,prusa3d_PrusaSlicer,43.0
2016-12-01,qbittorrent_qBittorrent,89.0
2016-12-01,qgis_QGIS,37.0
2016-12-01,qmk_qmk_firmware,44.0
2016-12-01,rails_rails,512.0
2016-12-01,rancher_rancher,236.0
2016-12-01,rapid7_metasploitframework,214.0
2016-12-01,rayproject_ray,9.0
2016-12-01,redis_redis,484.0
2016-12-01,RocketChat_Rocket.Chat,438.0
2016-12-01,RPCS3_rpcs3,43.0
2016-12-01,rstudio_rstudio,34.0
2016-12-01,rustlang_rust,518.0
2016-12-01,scikitlearn_scikitlearn,627.0
2016-12-01,scipy_scipy,71.0
2016-12-01,spack_spack,12.0
2016-12-01,spyderide_spyder,85.0
2016-12-01,storybookjs_storybook,458.0
2016-12-01,strapi_strapi,66.0
2016-12-01,symfony_symfony,228.0
2016-12-01,systemd_systemd,69.0
2016-12-01,tachiyomiorg_tachiyomi,44.0
2016-12-01,TeamNewPipe_NewPipe,21.0
2016-12-01,tensorflow_tensorflow,3335.0
2016-12-01,termux_termuxpackages,36.0
2016-12-01,tgstation_tgstation,9.0
2016-12-01,uBlockOrigin_uAssets,17.0
2016-12-01,Ultimaker_Cura,24.0
2016-12-01,vercel_next.js,1022.0
2016-12-01,webcompat_webbugs,7.0
2016-12-01,woocommerce_woocommerce,56.0
2016-12-01,xamarin_xamarinmacios,17.0
2016-12-01,xbmc_xbmc,141.0
2016-12-01,zephyrprojectrtos_zephyr,16.0
2016-12-01,ziglang_zig,6.0
2016-12-01,zulip_zulip,51.0
2017-01-01,AdguardTeam_AdguardFilters,5.0
2017-01-01,angular_angular,988.0
2017-01-01,angular_components,564.0
2017-01-01,ankidroid_AnkiAndroid,47.0
2017-01-01,ansible_ansible,695.0
2017-01-01,antdesign_antdesign,724.0
2017-01-01,apache_airflow,180.0
2017-01-01,apache_arrow,57.0
2017-01-01,apache_beam,204.0
2017-01-01,apache_flink,99.0
2017-01-01,apache_hudi,5.0
2017-01-01,apache_pulsar,35.0
2017-01-01,apache_shardingsphere,68.0
2017-01-01,apache_spark,343.0
2017-01-01,apache_superset,632.0
2017-01-01,apple_swift,1567.0
2017-01-01,ArduPilot_ardupilot,61.0
2017-01-01,Automattic_jetpack,16.0
2017-01-01,Automattic_wpcalypso,181.0
2017-01-01,azerothcore_azerothcorewotlk,9.0
2017-01-01,Azure_azurecli,27.0
2017-01-01,Azure_azurepowershell,20.0
2017-01-01,Azure_azurerestapispecs,9.0
2017-01-01,Azure_azuresdkforjava,4.0
2017-01-01,Azure_azuresdkfornet,16.0
2017-01-01,Azure_azuresdkforpython,8.0
2017-01-01,bioconda_biocondarecipes,16.0
2017-01-01,bitcoin_bitcoin,392.0
2017-01-01,bitnami_charts,5.0
2017-01-01,ceph_ceph,349.0
2017-01-01,cilium_cilium,11.0
2017-01-01,CleverRaven_CataclysmDDA,36.0
2017-01-01,ClickHouse_ClickHouse,67.0
2017-01-01,cmssw_cmssw,14.0
2017-01-01,cockroachdb_cockroach,173.0
2017-01-01,condaforge_stagedrecipes,4.0
2017-01-01,cypressio_cypress,82.0
2017-01-01,darktableorg_darktable,40.0
2017-01-01,dbeaver_dbeaver,214.0
2017-01-01,DefinitelyTyped_DefinitelyTyped,313.0
2017-01-01,demisto_content,4.0
2017-01-01,directus_directus,66.0
2017-01-01,docker_docs,41.0
2017-01-01,dotnet_aspnetcore,110.0
2017-01-01,dotnet_AspNetCore.Docs,53.0
2017-01-01,dotnet_docs,25.0
2017-01-01,dotnet_efcore,119.0
2017-01-01,dotnet_roslyn,177.0
2017-01-01,elastic_elasticsearch,1322.0
2017-01-01,elastic_kibana,157.0
2017-01-01,electron_electron,1490.0
2017-01-01,elementor_elementor,34.0
2017-01-01,envoyproxy_envoy,72.0
2017-01-01,espressif_espidf,99.0
2017-01-01,expo_expo,83.0
2017-01-01,facebook_react,3014.0
2017-01-01,facebook_reactnative,1399.0
2017-01-01,firstcontributions_firstcontributions,60.0
2017-01-01,flutter_engine,8.0
2017-01-01,flutter_flutter,175.0
2017-01-01,gatsbyjs_gatsby,746.0
2017-01-01,gentoo_gentoo,19.0
2017-01-01,getsentry_sentry,254.0
2017-01-01,gogitea_gitea,1431.0
2017-01-01,godotengine_godot,268.0
2017-01-01,golang_go,1893.0
2017-01-01,gradle_gradle,109.0
2017-01-01,grafana_grafana,533.0
2017-01-01,gravitational_teleport,149.0
2017-01-01,grpc_grpc,295.0
2017-01-01,hashicorp_vault,193.0
2017-01-01,homeassistant_core,487.0
2017-01-01,homeassistant_frontend,12.0
2017-01-01,homeassistant_homeassistant.io,16.0
2017-01-01,Homebrew_homebrewcask,223.0
2017-01-01,Homebrew_homebrewcore,110.0
2017-01-01,influxdata_telegraf,146.0
2017-01-01,IntelRealSense_librealsense,28.0
2017-01-01,istio_istio,6.0
2017-01-01,JetBrains_swot,8.0
2017-01-01,jitsi_jitsimeet,49.0
2017-01-01,jlord_patchwork,21.0
2017-01-01,joomla_joomlacms,32.0
2017-01-01,JuliaLang_julia,232.0
2017-01-01,keycloak_keycloak,62.0
2017-01-01,kubernetes_kubernetes,670.0
2017-01-01,kubernetes_minikube,271.0
2017-01-01,kubernetes_testinfra,8.0
2017-01-01,kubernetes_website,12.0
2017-01-01,kubevirt_kubevirt,130.0
2017-01-01,laravel_framework,216.0
2017-01-01,macports_macportsports,22.0
2017-01-01,magento_magento2,103.0
2017-01-01,MarlinFirmware_Marlin,107.0
2017-01-01,mastodon_mastodon,261.0
2017-01-01,matplotlib_matplotlib,217.0
2017-01-01,matrixorg_synapse,101.0
2017-01-01,metabase_metabase,225.0
2017-01-01,MetaMask_metamaskextension,25.0
2017-01-01,microsoft_fluentui,52.0
2017-01-01,microsoft_TypeScript,839.0
2017-01-01,microsoft_vcpkg,34.0
2017-01-01,microsoft_vscode,1767.0
2017-01-01,microsoft_WSL,211.0
2017-01-01,MicrosoftDocs_azuredocs,44.0
2017-01-01,microsoftgraph_microsoftgraphdocs,6.0
2017-01-01,mrdoob_three.js,1461.0
2017-01-01,mui_materialui,725.0
2017-01-01,neovim_neovim,406.0
2017-01-01,nextcloud_server,179.0
2017-01-01,NixOS_nixpkgs,52.0
2017-01-01,nodejs_node,1757.0
2017-01-01,obsproject_obsstudio,274.0
2017-01-01,odoo_odoo,212.0
2017-01-01,opencv_opencv,596.0
2017-01-01,openhab_openhabaddons,35.0
2017-01-01,openjournals_jossreviews,2.0
2017-01-01,openshift_openshiftdocs,5.0
2017-01-01,openssl_openssl,259.0
2017-01-01,openwrt_openwrt,86.0
2017-01-01,oppia_oppia,14.0
2017-01-01,PaddlePaddle_Paddle,177.0
2017-01-01,pandasdev_pandas,549.0
2017-01-01,php_phpsrc,739.0
2017-01-01,pingcap_tidb,879.0
2017-01-01,postmanlabs_postmanappsupport,41.0
2017-01-01,PowerShell_PowerShell,261.0
2017-01-01,ppy_osu,44.0
2017-01-01,PrestaShop_PrestaShop,52.0
2017-01-01,prusa3d_PrusaSlicer,20.0
2017-01-01,pytorch_pytorch,2751.0
2017-01-01,qbittorrent_qBittorrent,92.0
2017-01-01,qgis_QGIS,44.0
2017-01-01,qmk_qmk_firmware,86.0
2017-01-01,rails_rails,1234.0
2017-01-01,rancher_rancher,236.0
2017-01-01,rapid7_metasploitframework,222.0
2017-01-01,rayproject_ray,22.0
2017-01-01,redis_redis,1158.0
2017-01-01,renovatebot_renovate,61.0
2017-01-01,RocketChat_Rocket.Chat,431.0
2017-01-01,RPCS3_rpcs3,110.0
2017-01-01,rstudio_rstudio,44.0
2017-01-01,rustlang_rust,1402.0
2017-01-01,scikitlearn_scikitlearn,641.0
2017-01-01,scipy_scipy,68.0
2017-01-01,spack_spack,11.0
2017-01-01,spyderide_spyder,96.0
2017-01-01,storybookjs_storybook,494.0
2017-01-01,strapi_strapi,78.0
2017-01-01,symfony_symfony,243.0
2017-01-01,systemd_systemd,51.0
2017-01-01,tachiyomiorg_tachiyomi,50.0
2017-01-01,tachiyomiorg_tachiyomiextensions,14.0
2017-01-01,TeamNewPipe_NewPipe,55.0
2017-01-01,tensorflow_tensorflow,3879.0
2017-01-01,termux_termuxpackages,40.0
2017-01-01,tgstation_tgstation,14.0
2017-01-01,uBlockOrigin_uAssets,5.0
2017-01-01,Ultimaker_Cura,30.0
2017-01-01,vercel_next.js,944.0
2017-01-01,webcompat_webbugs,3.0
2017-01-01,woocommerce_woocommerce,74.0
2017-01-01,xamarin_xamarinmacios,10.0
2017-01-01,xbmc_xbmc,130.0
2017-01-01,zephyrprojectrtos_zephyr,10.0
2017-01-01,ziglang_zig,25.0
2017-01-01,zulip_zulip,86.0
2017-02-01,AdguardTeam_AdguardFilters,3.0
2017-02-01,angular_angular,1123.0
2017-02-01,angular_components,552.0
2017-02-01,ankidroid_AnkiAndroid,30.0
2017-02-01,ansible_ansible,592.0
2017-02-01,antdesign_antdesign,1089.0
2017-02-01,apache_airflow,182.0
2017-02-01,apache_arrow,37.0
2017-02-01,apache_beam,196.0
2017-02-01,apache_flink,115.0
2017-02-01,apache_hudi,2.0
2017-02-01,apache_pulsar,23.0
2017-02-01,apache_shardingsphere,78.0
2017-02-01,apache_spark,351.0
2017-02-01,apache_superset,1293.0
2017-02-01,apple_swift,1152.0
2017-02-01,ArduPilot_ardupilot,69.0
2017-02-01,Automattic_jetpack,18.0
2017-02-01,Automattic_wpcalypso,136.0
2017-02-01,azerothcore_azerothcorewotlk,10.0
2017-02-01,Azure_azurecli,40.0
2017-02-01,Azure_azurepowershell,29.0
2017-02-01,Azure_azurerestapispecs,8.0
2017-02-01,Azure_azuresdkforjava,4.0
2017-02-01,Azure_azuresdkfornet,16.0
2017-02-01,Azure_azuresdkforpython,10.0
2017-02-01,bioconda_biocondarecipes,8.0
2017-02-01,bitcoin_bitcoin,374.0
2017-02-01,ceph_ceph,551.0
2017-02-01,cilium_cilium,33.0
2017-02-01,CleverRaven_CataclysmDDA,39.0
2017-02-01,ClickHouse_ClickHouse,159.0
2017-02-01,cmssw_cmssw,10.0
2017-02-01,cockroachdb_cockroach,584.0
2017-02-01,condaforge_stagedrecipes,7.0
2017-02-01,cypressio_cypress,41.0
2017-02-01,darktableorg_darktable,32.0
2017-02-01,dbeaver_dbeaver,187.0
2017-02-01,DefinitelyTyped_DefinitelyTyped,302.0
2017-02-01,demisto_content,5.0
2017-02-01,directus_directus,57.0
2017-02-01,docker_docs,45.0
2017-02-01,dotnet_aspnetcore,122.0
2017-02-01,dotnet_AspNetCore.Docs,82.0
2017-02-01,dotnet_docs,37.0
2017-02-01,dotnet_efcore,117.0
2017-02-01,dotnet_roslyn,229.0
2017-02-01,elastic_elasticsearch,1036.0
2017-02-01,elastic_kibana,179.0
2017-02-01,electron_electron,1876.0
2017-02-01,elementor_elementor,43.0
2017-02-01,envoyproxy_envoy,124.0
2017-02-01,espressif_espidf,76.0
2017-02-01,expo_expo,55.0
2017-02-01,facebook_react,2828.0
2017-02-01,facebook_reactnative,1975.0
2017-02-01,firstcontributions_firstcontributions,165.0
2017-02-01,flutter_engine,15.0
2017-02-01,flutter_flutter,189.0
2017-02-01,gatsbyjs_gatsby,513.0
2017-02-01,gentoo_gentoo,23.0
2017-02-01,getsentry_sentry,289.0
2017-02-01,gogitea_gitea,311.0
2017-02-01,godotengine_godot,232.0
2017-02-01,golang_go,1760.0
2017-02-01,gradle_gradle,132.0
2017-02-01,grafana_grafana,583.0
2017-02-01,gravitational_teleport,58.0
2017-02-01,grpc_grpc,344.0
2017-02-01,hashicorp_vault,191.0
2017-02-01,homeassistant_core,373.0
2017-02-01,homeassistant_frontend,7.0
2017-02-01,homeassistant_homeassistant.io,20.0
2017-02-01,Homebrew_homebrewcask,192.0
2017-02-01,Homebrew_homebrewcore,101.0
2017-02-01,influxdata_telegraf,153.0
2017-02-01,IntelRealSense_librealsense,27.0
2017-02-01,istio_istio,17.0
2017-02-01,JetBrains_swot,10.0
2017-02-01,jitsi_jitsimeet,61.0
2017-02-01,jlord_patchwork,26.0
2017-02-01,joomla_joomlacms,44.0
2017-02-01,JuliaLang_julia,171.0
2017-02-01,keycloak_keycloak,76.0
2017-02-01,kubernetes_kubernetes,875.0
2017-02-01,kubernetes_minikube,486.0
2017-02-01,kubernetes_testinfra,12.0
2017-02-01,kubernetes_website,11.0
2017-02-01,kubevirt_kubevirt,29.0
2017-02-01,laravel_framework,199.0
2017-02-01,macports_macportsports,16.0
2017-02-01,magento_magento2,97.0
2017-02-01,MarlinFirmware_Marlin,77.0
2017-02-01,mastodon_mastodon,70.0
2017-02-01,matplotlib_matplotlib,138.0
2017-02-01,matrixorg_synapse,103.0
2017-02-01,metabase_metabase,503.0
2017-02-01,MetaMask_metamaskextension,13.0
2017-02-01,microsoft_fluentui,41.0
2017-02-01,microsoft_TypeScript,1225.0
2017-02-01,microsoft_vcpkg,76.0
2017-02-01,microsoft_vscode,1949.0
2017-02-01,microsoft_WSL,210.0
2017-02-01,MicrosoftDocs_azuredocs,48.0
2017-02-01,microsoftgraph_microsoftgraphdocs,7.0
2017-02-01,mrdoob_three.js,1228.0
2017-02-01,mui_materialui,896.0
2017-02-01,neovim_neovim,431.0
2017-02-01,nextcloud_server,158.0
2017-02-01,NixOS_nixpkgs,58.0
2017-02-01,nodejs_node,1692.0
2017-02-01,obsproject_obsstudio,301.0
2017-02-01,odoo_odoo,269.0
2017-02-01,opencv_opencv,599.0
2017-02-01,openhab_openhabaddons,36.0
2017-02-01,openjournals_jossreviews,1.0
2017-02-01,openshift_openshiftdocs,4.0
2017-02-01,openssl_openssl,202.0
2017-02-01,openwrt_openwrt,81.0
2017-02-01,oppia_oppia,16.0
2017-02-01,PaddlePaddle_Paddle,287.0
2017-02-01,pandasdev_pandas,321.0
2017-02-01,php_phpsrc,222.0
2017-02-01,pingcap_tidb,401.0
2017-02-01,postmanlabs_postmanappsupport,33.0
2017-02-01,PowerShell_PowerShell,266.0
2017-02-01,ppy_osu,70.0
2017-02-01,PrestaShop_PrestaShop,232.0
2017-02-01,prusa3d_PrusaSlicer,54.0
2017-02-01,python_cpython,6357.0
2017-02-01,pytorch_pytorch,757.0
2017-02-01,qbittorrent_qBittorrent,76.0
2017-02-01,qgis_QGIS,32.0
2017-02-01,qmk_qmk_firmware,55.0
2017-02-01,rails_rails,990.0
2017-02-01,rancher_rancher,244.0
2017-02-01,rapid7_metasploitframework,204.0
2017-02-01,rayproject_ray,8.0
2017-02-01,redis_redis,973.0
2017-02-01,renovatebot_renovate,16.0
2017-02-01,RocketChat_Rocket.Chat,708.0
2017-02-01,RPCS3_rpcs3,54.0
2017-02-01,rstudio_rstudio,37.0
2017-02-01,rustlang_rust,978.0
2017-02-01,scikitlearn_scikitlearn,701.0
2017-02-01,scipy_scipy,71.0
2017-02-01,spack_spack,23.0
2017-02-01,spyderide_spyder,94.0
2017-02-01,storybookjs_storybook,456.0
2017-02-01,strapi_strapi,62.0
2017-02-01,symfony_symfony,247.0
2017-02-01,systemd_systemd,88.0
2017-02-01,tachiyomiorg_tachiyomi,20.0
2017-02-01,tachiyomiorg_tachiyomiextensions,2.0
2017-02-01,TeamNewPipe_NewPipe,65.0
2017-02-01,tensorflow_tensorflow,5153.0
2017-02-01,termux_termuxpackages,42.0
2017-02-01,tgstation_tgstation,13.0
2017-02-01,uBlockOrigin_uAssets,7.0
2017-02-01,Ultimaker_Cura,29.0
2017-02-01,vercel_next.js,709.0
2017-02-01,webcompat_webbugs,1.0
2017-02-01,woocommerce_woocommerce,77.0
2017-02-01,WordPress_gutenberg,107.0
2017-02-01,xamarin_xamarinmacios,17.0
2017-02-01,xbmc_xbmc,160.0
2017-02-01,zephyrprojectrtos_zephyr,11.0
2017-02-01,ziglang_zig,37.0
2017-02-01,zulip_zulip,75.0
2017-03-01,AdguardTeam_AdguardFilters,5.0
2017-03-01,angular_angular,1664.0
2017-03-01,angular_components,596.0
2017-03-01,ankidroid_AnkiAndroid,39.0
2017-03-01,ansible_ansible,766.0
2017-03-01,antdesign_antdesign,1232.0
2017-03-01,apache_airflow,465.0
2017-03-01,apache_arrow,50.0
2017-03-01,apache_beam,122.0
2017-03-01,apache_flink,112.0
2017-03-01,apache_hudi,46.0
2017-03-01,apache_pulsar,31.0
2017-03-01,apache_shardingsphere,146.0
2017-03-01,apache_spark,511.0
2017-03-01,apache_superset,708.0
2017-03-01,apple_swift,919.0
2017-03-01,ArduPilot_ardupilot,75.0
2017-03-01,Automattic_jetpack,13.0
2017-03-01,Automattic_wpcalypso,138.0
2017-03-01,azerothcore_azerothcorewotlk,15.0
2017-03-01,Azure_azurecli,47.0
2017-03-01,Azure_azurepowershell,38.0
2017-03-01,Azure_azurerestapispecs,7.0
2017-03-01,Azure_azuresdkforjava,8.0
2017-03-01,Azure_azuresdkfornet,28.0
2017-03-01,Azure_azuresdkforpython,15.0
2017-03-01,bioconda_biocondarecipes,12.0
2017-03-01,bitcoin_bitcoin,500.0
2017-03-01,bitnami_charts,4.0
2017-03-01,ceph_ceph,163.0
2017-03-01,cilium_cilium,35.0
2017-03-01,CleverRaven_CataclysmDDA,39.0
2017-03-01,ClickHouse_ClickHouse,127.0
2017-03-01,cmssw_cmssw,17.0
2017-03-01,cockroachdb_cockroach,321.0
2017-03-01,condaforge_stagedrecipes,5.0
2017-03-01,cypressio_cypress,67.0
2017-03-01,darktableorg_darktable,33.0
2017-03-01,dbeaver_dbeaver,272.0
2017-03-01,DefinitelyTyped_DefinitelyTyped,376.0
2017-03-01,demisto_content,6.0
2017-03-01,directus_directus,179.0
2017-03-01,docker_docs,43.0
2017-03-01,dotnet_aspnetcore,135.0
2017-03-01,dotnet_AspNetCore.Docs,117.0
2017-03-01,dotnet_docs,53.0
2017-03-01,dotnet_efcore,153.0
2017-03-01,dotnet_roslyn,232.0
2017-03-01,elastic_elasticsearch,776.0
2017-03-01,elastic_kibana,218.0
2017-03-01,electron_electron,1611.0
2017-03-01,elementor_elementor,38.0
2017-03-01,envoyproxy_envoy,184.0
2017-03-01,espressif_espidf,70.0
2017-03-01,expo_expo,176.0
2017-03-01,facebook_react,2990.0
2017-03-01,facebook_reactnative,1916.0
2017-03-01,firstcontributions_firstcontributions,43.0
2017-03-01,flutter_engine,14.0
2017-03-01,flutter_flutter,168.0
2017-03-01,gatsbyjs_gatsby,552.0
2017-03-01,gentoo_gentoo,28.0
2017-03-01,getsentry_sentry,393.0
2017-03-01,gogitea_gitea,252.0
2017-03-01,godotengine_godot,257.0
2017-03-01,golang_go,1213.0
2017-03-01,gradle_gradle,209.0
2017-03-01,grafana_grafana,619.0
2017-03-01,gravitational_teleport,326.0
2017-03-01,grpc_grpc,434.0
2017-03-01,hashicorp_vault,204.0
2017-03-01,homeassistant_core,373.0
2017-03-01,homeassistant_frontend,3.0
2017-03-01,homeassistant_homeassistant.io,8.0
2017-03-01,Homebrew_homebrewcask,202.0
2017-03-01,Homebrew_homebrewcore,127.0
2017-03-01,influxdata_telegraf,214.0
2017-03-01,IntelRealSense_librealsense,30.0
2017-03-01,istio_istio,23.0
2017-03-01,JetBrains_swot,10.0
2017-03-01,jitsi_jitsimeet,76.0
2017-03-01,jlord_patchwork,19.0
2017-03-01,joomla_joomlacms,43.0
2017-03-01,JuliaLang_julia,178.0
2017-03-01,keycloak_keycloak,79.0
2017-03-01,kubernetes_kubernetes,1075.0
2017-03-01,kubernetes_minikube,395.0
2017-03-01,kubernetes_testinfra,15.0
2017-03-01,kubernetes_website,18.0
2017-03-01,kubevirt_kubevirt,16.0
2017-03-01,laravel_framework,248.0
2017-03-01,macports_macportsports,15.0
2017-03-01,magento_magento2,136.0
2017-03-01,MarlinFirmware_Marlin,94.0
2017-03-01,mastodon_mastodon,90.0
2017-03-01,matplotlib_matplotlib,221.0
2017-03-01,matrixorg_synapse,126.0
2017-03-01,metabase_metabase,331.0
2017-03-01,MetaMask_metamaskextension,27.0
2017-03-01,microsoft_fluentui,46.0
2017-03-01,microsoft_TypeScript,1106.0
2017-03-01,microsoft_vcpkg,169.0
2017-03-01,microsoft_vscode,2027.0
2017-03-01,microsoft_WSL,281.0
2017-03-01,MicrosoftDocs_azuredocs,49.0
2017-03-01,microsoftgraph_microsoftgraphdocs,3.0
2017-03-01,mrdoob_three.js,891.0
2017-03-01,mui_materialui,941.0
2017-03-01,neovim_neovim,447.0
2017-03-01,nextcloud_server,202.0
2017-03-01,NixOS_nixpkgs,68.0
2017-03-01,nodejs_node,1398.0
2017-03-01,obsproject_obsstudio,373.0
2017-03-01,odoo_odoo,285.0
2017-03-01,opencv_opencv,776.0
2017-03-01,openhab_openhabaddons,30.0
2017-03-01,openjournals_jossreviews,5.0
2017-03-01,openshift_openshiftdocs,6.0
2017-03-01,openssl_openssl,220.0
2017-03-01,openwrt_openwrt,90.0
2017-03-01,oppia_oppia,57.0
2017-03-01,PaddlePaddle_Paddle,227.0
2017-03-01,pandasdev_pandas,472.0
2017-03-01,php_phpsrc,249.0
2017-03-01,pingcap_tidb,502.0
2017-03-01,postmanlabs_postmanappsupport,50.0
2017-03-01,PowerShell_PowerShell,318.0
2017-03-01,ppy_osu,68.0
2017-03-01,PrestaShop_PrestaShop,70.0
2017-03-01,prusa3d_PrusaSlicer,76.0
2017-03-01,python_cpython,846.0
2017-03-01,pytorch_pytorch,625.0
2017-03-01,qbittorrent_qBittorrent,95.0
2017-03-01,qgis_QGIS,46.0
2017-03-01,qmk_qmk_firmware,125.0
2017-03-01,rails_rails,609.0
2017-03-01,rancher_rancher,376.0
2017-03-01,rapid7_metasploitframework,265.0
2017-03-01,rayproject_ray,78.0
2017-03-01,redis_redis,763.0
2017-03-01,renovatebot_renovate,5.0
2017-03-01,RocketChat_Rocket.Chat,424.0
2017-03-01,RPCS3_rpcs3,243.0
2017-03-01,rstudio_rstudio,42.0
2017-03-01,rustlang_rust,626.0
2017-03-01,scikitlearn_scikitlearn,852.0
2017-03-01,scipy_scipy,99.0
2017-03-01,spack_spack,22.0
2017-03-01,spyderide_spyder,105.0
2017-03-01,storybookjs_storybook,692.0
2017-03-01,strapi_strapi,55.0
2017-03-01,symfony_symfony,309.0
2017-03-01,systemd_systemd,85.0
2017-03-01,tachiyomiorg_tachiyomi,41.0
2017-03-01,tachiyomiorg_tachiyomiextensions,4.0
2017-03-01,TeamNewPipe_NewPipe,47.0
2017-03-01,tensorflow_tensorflow,4420.0
2017-03-01,termux_termuxpackages,67.0
2017-03-01,tgstation_tgstation,18.0
2017-03-01,uBlockOrigin_uAssets,8.0
2017-03-01,Ultimaker_Cura,39.0
2017-03-01,vercel_next.js,2219.0
2017-03-01,webcompat_webbugs,3.0
2017-03-01,woocommerce_woocommerce,83.0
2017-03-01,WordPress_gutenberg,73.0
2017-03-01,xamarin_xamarinmacios,21.0
2017-03-01,xbmc_xbmc,136.0
2017-03-01,zephyrprojectrtos_zephyr,12.0
2017-03-01,ziglang_zig,43.0
2017-03-01,zulip_zulip,157.0
2017-04-01,AdguardTeam_AdguardFilters,2.0
2017-04-01,angular_angular,1201.0
2017-04-01,angular_components,586.0
2017-04-01,ankidroid_AnkiAndroid,28.0
2017-04-01,ansible_ansible,605.0
2017-04-01,antdesign_antdesign,1064.0
2017-04-01,apache_airflow,191.0
2017-04-01,apache_arrow,44.0
2017-04-01,apache_beam,60.0
2017-04-01,apache_flink,98.0
2017-04-01,apache_hudi,11.0
2017-04-01,apache_pulsar,17.0
2017-04-01,apache_shardingsphere,102.0
2017-04-01,apache_spark,444.0
2017-04-01,apache_superset,710.0
2017-04-01,apple_swift,617.0
2017-04-01,ArduPilot_ardupilot,76.0
2017-04-01,Automattic_jetpack,18.0
2017-04-01,Automattic_wpcalypso,121.0
2017-04-01,azerothcore_azerothcorewotlk,13.0
2017-04-01,Azure_azurecli,39.0
2017-04-01,Azure_azurepowershell,27.0
2017-04-01,Azure_azurerestapispecs,9.0
2017-04-01,Azure_azuresdkforjava,4.0
2017-04-01,Azure_azuresdkfornet,26.0
2017-04-01,Azure_azuresdkforpython,8.0
2017-04-01,bioconda_biocondarecipes,8.0
2017-04-01,bitcoin_bitcoin,364.0
2017-04-01,bitnami_charts,4.0
2017-04-01,ceph_ceph,112.0
2017-04-01,cilium_cilium,147.0
2017-04-01,CleverRaven_CataclysmDDA,38.0
2017-04-01,ClickHouse_ClickHouse,119.0
2017-04-01,cmssw_cmssw,9.0
2017-04-01,cockroachdb_cockroach,287.0
2017-04-01,condaforge_stagedrecipes,8.0
2017-04-01,cypressio_cypress,53.0
2017-04-01,darktableorg_darktable,35.0
2017-04-01,dbeaver_dbeaver,213.0
2017-04-01,DefinitelyTyped_DefinitelyTyped,430.0
2017-04-01,demisto_content,3.0
2017-04-01,directus_directus,104.0
2017-04-01,docker_docs,63.0
2017-04-01,dotnet_aspnetcore,110.0
2017-04-01,dotnet_AspNetCore.Docs,104.0
2017-04-01,dotnet_docs,41.0
2017-04-01,dotnet_efcore,133.0
2017-04-01,dotnet_roslyn,167.0
2017-04-01,elastic_elasticsearch,684.0
2017-04-01,elastic_kibana,176.0
2017-04-01,electron_electron,1465.0
2017-04-01,elementor_elementor,30.0
2017-04-01,envoyproxy_envoy,240.0
2017-04-01,espressif_espidf,111.0
2017-04-01,expo_expo,147.0
2017-04-01,facebook_react,2654.0
2017-04-01,facebook_reactnative,1557.0
2017-04-01,firstcontributions_firstcontributions,35.0
2017-04-01,flutter_engine,8.0
2017-04-01,flutter_flutter,150.0
2017-04-01,flutter_plugins,1.0
2017-04-01,gatsbyjs_gatsby,486.0
2017-04-01,gentoo_gentoo,18.0
2017-04-01,getsentry_sentry,323.0
2017-04-01,gogitea_gitea,177.0
2017-04-01,godotengine_godot,313.0
2017-04-01,golang_go,1226.0
2017-04-01,gradle_gradle,139.0
2017-04-01,grafana_grafana,465.0
2017-04-01,gravitational_teleport,733.0
2017-04-01,grpc_grpc,420.0
2017-04-01,hashicorp_vault,188.0
2017-04-01,homeassistant_core,371.0
2017-04-01,homeassistant_frontend,6.0
2017-04-01,homeassistant_homeassistant.io,20.0
2017-04-01,Homebrew_homebrewcask,176.0
2017-04-01,Homebrew_homebrewcore,111.0
2017-04-01,influxdata_telegraf,148.0
2017-04-01,IntelRealSense_librealsense,21.0
2017-04-01,istio_istio,29.0
2017-04-01,JetBrains_swot,9.0
2017-04-01,jitsi_jitsimeet,62.0
2017-04-01,jlord_patchwork,23.0
2017-04-01,joomla_joomlacms,49.0
2017-04-01,JuliaLang_julia,175.0
2017-04-01,keycloak_keycloak,49.0
2017-04-01,kubernetes_kubernetes,906.0
2017-04-01,kubernetes_minikube,295.0
2017-04-01,kubernetes_testinfra,11.0
2017-04-01,kubernetes_website,17.0
2017-04-01,kubevirt_kubevirt,22.0
2017-04-01,laravel_framework,225.0
2017-04-01,macports_macportsports,21.0
2017-04-01,magento_magento2,120.0
2017-04-01,MarlinFirmware_Marlin,309.0
2017-04-01,mastodon_mastodon,7328.0
2017-04-01,matplotlib_matplotlib,176.0
2017-04-01,matrixorg_synapse,93.0
2017-04-01,metabase_metabase,333.0
2017-04-01,MetaMask_metamaskextension,28.0
2017-04-01,microsoft_fluentui,121.0
2017-04-01,microsoft_TypeScript,1195.0
2017-04-01,microsoft_vcpkg,104.0
2017-04-01,microsoft_vscode,1841.0
2017-04-01,microsoft_WSL,388.0
2017-04-01,MicrosoftDocs_azuredocs,55.0
2017-04-01,microsoftgraph_microsoftgraphdocs,12.0
2017-04-01,mrdoob_three.js,739.0
